id,nc,sent,rank label,rank pred,input,output,time
189,forbuden frukt,Rundt bålet blir det fortalt om forbuden frukt som bare eieren av leirplassen får spise.,,"['38295069477.png', '14043557421.png', '26313206660.png', '49415141317.png', '99320856422.png']","Consider the expression: [forbuden frukt] in the Norwegian language, and its meaning in context: [Rundt bålet blir det fortalt om forbuden frukt som bare eieren av leirplassen får spise.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 5, 4, 3]",0.9097564220428467
190,spøkelsesby,"Minst halvparten av hovedstaden er forlatt, den er i ferd med å bli en spøkelsesby, sa en representant for FN tidligere denne måneden.",,"['52882332027.png', '93639723362.png', '79345673518.png', '83815164296.png', '55372692824.png']","Consider the expression: [spøkelsesby] in the Norwegian language, and its meaning in context: [Minst halvparten av hovedstaden er forlatt, den er i ferd med å bli en spøkelsesby, sa en representant for FN tidligere denne måneden.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 5, 3, 1, 2]",1.411994457244873
191,spøkelsesby,Uten den militære flyplassen vil Andenes bli en spøkelsesby.,,"['93639723362.png', '52882332027.png', '79345673518.png', '83815164296.png', '55372692824.png']","Consider the expression: [spøkelsesby] in the Norwegian language, and its meaning in context: [Uten den militære flyplassen vil Andenes bli en spøkelsesby.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 4, 2]",0.8440465927124023
192,spøkelsesby,Da han gikk gjennom gatene hørte han barnelatter i luften fra de unge spøkelsene som lekte i spøkelsesbyen,,"['52882332027.png', '79345673518.png', '93639723362.png', '83815164296.png', '55372692824.png']","Consider the expression: [spøkelsesby] in the Norwegian language, and its meaning in context: [Da han gikk gjennom gatene hørte han barnelatter i luften fra de unge spøkelsene som lekte i spøkelsesbyen]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 1, 4, 3]",0.96211838722229
193,spøkelsesby,"Ved midnatt kan man se en spøkelsesby over gravplassen, med spøkelser fra mange forskjellige tidsperioder.",,"['52882332027.png', '79345673518.png', '93639723362.png', '83815164296.png', '55372692824.png']","Consider the expression: [spøkelsesby] in the Norwegian language, and its meaning in context: [Ved midnatt kan man se en spøkelsesby over gravplassen, med spøkelser fra mange forskjellige tidsperioder.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 2, 3, 1, 4]",1.0129356384277344
194,glasstak,"Sirleaf brøt et glasstak, og har vist at afrikanske kvinner kan gå helt til topps i politikken.",,"['73256240242.png', '87752552273.png', '56889215739.png', '38128065074.png', '62953373031.png']","Consider the expression: [glasstak] in the Norwegian language, and its meaning in context: [Sirleaf brøt et glasstak, og har vist at afrikanske kvinner kan gå helt til topps i politikken.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 4, 5, 2, 3]",1.5797159671783447
195,glasstak,En sentral del av debatten handlet om kvinner opplever et glasstak som hindrer dem fra å bli toppledere.,,"['73256240242.png', '87752552273.png', '38128065074.png', '56889215739.png', '62953373031.png']","Consider the expression: [glasstak] in the Norwegian language, and its meaning in context: [En sentral del av debatten handlet om kvinner opplever et glasstak som hindrer dem fra å bli toppledere.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 3, 4, 2, 1]",0.9824059009552002
196,glasstak,"Rockefeller Center ligger på 50. gate, mellom 5. og 6. aveny, i det heftigste shoppingdistriktet i New York, hvor en egen heis med glasstak tar deg opp til 67. etasje",,"['38128065074.png', '56889215739.png', '73256240242.png', '87752552273.png', '62953373031.png']","Consider the expression: [glasstak] in the Norwegian language, and its meaning in context: [Rockefeller Center ligger på 50. gate, mellom 5. og 6. aveny, i det heftigste shoppingdistriktet i New York, hvor en egen heis med glasstak tar deg opp til 67. etasje]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 5, 2, 1]",0.9529647827148438
197,glasstak,"Under et glasstak som ville vært stort nok til å kunne dekke hele Buckingham Palace, skal publikum fra nå av kunne myldre mellom British Museums mange avdelinger.",,"['56889215739.png', '38128065074.png', '87752552273.png', '73256240242.png', '62953373031.png']","Consider the expression: [glasstak] in the Norwegian language, and its meaning in context: [Under et glasstak som ville vært stort nok til å kunne dekke hele Buckingham Palace, skal publikum fra nå av kunne myldre mellom British Museums mange avdelinger.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[5, 1, 3, 2, 4]",1.0115470886230469
198,gullgruve,For dem som kjøpte seg opp i november i fjor har teknologiaksjer vært en gullgruve.,,"['82108598352.png', '57461780146.png', '82491611039.png', '14724113624.png', '44372151481.png']","Consider the expression: [gullgruve] in the Norwegian language, and its meaning in context: [For dem som kjøpte seg opp i november i fjor har teknologiaksjer vært en gullgruve.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[4, 3, 5, 1, 2]",0.7118449211120605
199,gullgruve,Gjenvinning av kabler og trafostasjoner ble en gullgruve for gründerne bak KMT Gjenvinning.,,"['82108598352.png', '57461780146.png', '14724113624.png', '82491611039.png', '44372151481.png']","Consider the expression: [gullgruve] in the Norwegian language, and its meaning in context: [Gjenvinning av kabler og trafostasjoner ble en gullgruve for gründerne bak KMT Gjenvinning.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 5, 4, 3, 1]",0.804302453994751
200,gullgruve,Under utgravingen oppdaget de en gammel gullgruve begravet under byen.,,"['82108598352.png', '57461780146.png', '14724113624.png', '82491611039.png', '44372151481.png']","Consider the expression: [gullgruve] in the Norwegian language, and its meaning in context: [Under utgravingen oppdaget de en gammel gullgruve begravet under byen.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[2, 1, 3, 5, 4]",0.9329955577850342
201,gullgruve,Etter skolen går elevene forbi gullgruven og håper på å se store gullklumper bli fraktet ut derfra.,,"['82108598352.png', '57461780146.png', '14724113624.png', '82491611039.png', '44372151481.png']","Consider the expression: [gullgruve] in the Norwegian language, and its meaning in context: [Etter skolen går elevene forbi gullgruven og håper på å se store gullklumper bli fraktet ut derfra.]. Rank the following captions based on how well that they relect that meaning. Return only a list of reordered indices, e.g., [1, 3, 2, 4, 5], from most to least similar. Do not include any explanation.","[1, 5, 3, 4, 2]",1.5664961338043213
